Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
802,575820,575820,Freshwater Place Residential Tower,FreshwaterPlace,Southbank,2005,0,63,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
48,105971,105971,Frontier House,LittleCollinsStreet,Melbourne (CBD),1945,1998,4,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
858,109503,109503,Gainsborough,TivoliPlace,South Yarra/Melbourne Remainder,1950,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
44,597186,101146,Galleria,BourkeStreet,Melbourne (CBD),1981,2005,3,Parking - Commercial Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,45,1
812,110350,110350,Gallery Tower  Apartments,CityRoad,Southbank,2002,0,19,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,16,0
858,107815,107815,Gallia,PuntRoad,South Yarra/Melbourne Remainder,1940,0,2,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,0
750,569746,108655,Garden Tower,StKildaRoad,Southbank,2001,0,10,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,50,1
316,102913,102913,GARDINER RESERVE,DryburghStreet,North Melbourne,1940,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
54,101188,101188,Gateway,BourkeStreet,Melbourne (CBD),1930,2000,9,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
607,107690,107690,George Powlett Apartments,PowlettStreet,East Melbourne,1965,1995,3,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,0
46,105965,105965,Georges Apartments,LittleCollinsStreet,Melbourne (CBD),1890,1995,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,2,0
36,102152,102152,Georges Building,CollinsStreet,Melbourne (CBD),1883,2002,4,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
97,105494,105494,Glass Information Services,LaTrobeStreet,Melbourne (CBD),1868,1977,2,Office,Low level of accessibility,All entrances have steps,1,0,1
339,594948,594948,Glass Merchants,QueensberryStreet,North Melbourne,2005,0,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,0
203,109355,109355,Gleeson,SwanstonStreet,Carlton,2010,0,4,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,0
353,100098,100098,Glendalough Terrace,AbbotsfordStreet,North Melbourne,1870,0,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,0
257,100732,100732,Global House,BarklyPlace,Carlton,2006,0,6,Student Accommodation,Low level of accessibility,All entrances have steps,1,0,0
786,110591,110591,GM Holden,SalmonStreet,Port Melbourne,2005,0,7,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
53,101175,101175,Goldbrough Mort Building,BourkeStreet,Melbourne (CBD),1862,2008,5,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
67,105677,105677,Golden Nugget,LonsdaleStreet,Melbourne (CBD),1912,1992,3,Entertainment/Recreation - Indoor,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
66,105693,105693,Golden Square Carpark,LonsdaleStreet,Melbourne (CBD),1954,0,3,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,20,0
1105,609488,609488,Goods Shed North,BourkeStreet,Docklands,1889,2010,4,Office,High level of accessibility,Main Entrance has ramp,3,15,0
1105,605909,605909,Goods Shed South & Lantern Building,VillageStreet,Docklands,1889,2012,9,Office,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
68,105901,105901,Gordon Place Apartments,LittleBourkeStreet,Melbourne (CBD),1884,2003,3,Commercial Accommodation,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
55,101193,101193,GPO,BourkeStreet,Melbourne (CBD),1867,2013,4,Retail - Shop,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
1101,108845,108845,Grand Central Apartments,CSpencerStreet,Docklands,1889,1997,7,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,10,1
41,105946,105946,Grand City Apartments,LittleCollinsStreet,Melbourne (CBD),1937,1995,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
27,541562,102071,Grand Hyatt Melbourne,CollinsStreet,Melbourne (CBD),1986,2008,28,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
27,597183,102071,Grand Hyatt Melbourne Plaza,CollinsStreet,Melbourne (CBD),1986,2008,1,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
750,569747,108655,Grant Street Terraces,GrantStreet,Southbank,2001,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
858,109933,109933,Grasmere,WalshStreet,South Yarra/Melbourne Remainder,1970,2014,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
246,104435,104435,Grattan House,GrattanPlace,Carlton,1940,0,2,Student Accommodation,Low level of accessibility,All entrances have steps,1,0,0
21,108970,108970,Great Southern Hotel (Former Hotel Enterprize),SpencerStreet,Melbourne (CBD),1950,2009,9,Commercial Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,12,1
62,105384,105384,Great Western Hotel,KingStreet,Melbourne (CBD),1945,0,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
46,108537,108537,Greater Union Russel Complex,RussellStreet,Melbourne (CBD),1978,2014,4,Unoccupied - Under Renovation,High level of accessibility,Main Entrance has ramp,3,0,0
853,100420,100420,Greenford,AndersonStreet,South Yarra/Melbourne Remainder,1930,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
760,102177,102177,Greenview Corporate Centre,CommercialRoad,South Yarra/Melbourne Remainder,1982,0,4,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,20,0
858,109505,109505,Grey Ridge,TivoliPlace,South Yarra/Melbourne Remainder,1970,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
738,110622,110622,Guild Apartments                                  ,SturtStreet,Southbank,2013,0,26,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,120,1
732,110468,110468,Habitat,ClarkeStreet,Southbank,2012,0,36,Residential Apartment,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,40,0
35,105923,105923,Halladale House,LittleCollinsStreet,Melbourne (CBD),1857,1989,4,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
752,110734,110733,Hamer Hall,StKildaRoad,Southbank,1982,2012,6,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
413,100006,100006,Hamilton House,AbbotsfordStreet,West Melbourne (Residential),1970,2000,1,Retail - Showroom,Low level of accessibility,All entrances have steps,1,0,0
802,110382,110382,Hanover House,CityRoad,Southbank,1973,1997,6,Office,Low level of accessibility,All entrances have steps,1,0,1
729,110475,110475,Hanover Welfare Services,HaigStreet,Southbank,1995,0,2,Institutional Accommodation ,High level of accessibility,Main Entrance has ramp,3,8,0
1109,627658,627658,Harbour One Apartments,MarmionPlace,Docklands,2011,0,23,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
81,108958,108958,Harbour Views Apartments,LaTrobeStreet,Melbourne (CBD),2000,0,11,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
525,106329,106329,Hardimans Hotel,MacaulayRoad,Kensington,1930,0,2,Entertainment/Recreation - Indoor,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
74,104662,104662,Hardware Court,HardwareStreet,Melbourne (CBD),1945,1997,4,Office,Low level of accessibility,All entrances have steps,1,0,0
64,105869,105869,Hardware House,LittleBourkeStreet,Melbourne (CBD),1926,1988,7,Office,Low level of accessibility,All entrances have steps,1,0,0
27,102064,102064,Harley House,CollinsStreet,Melbourne (CBD),1923,2003,7,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
66,108548,108548,Harris Building,RussellStreet,Melbourne (CBD),1891,2012,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
85,102597,102597,Harstel House,DreweryPlace,Melbourne (CBD),1930,0,4,Office,Low level of accessibility,All entrances have steps,1,0,0
58,105829,105829,Harwood House,LittleBourkeStreet,Melbourne (CBD),1987,1997,4,Office,Low level of accessibility,All entrances have steps,1,0,0
54,104654,104654,Henry George League,HardwareLane,Melbourne (CBD),1945,2000,3,Office,Low level of accessibility,All entrances have steps,1,0,1
32,105939,105939,Henty House,LittleCollinsStreet,Melbourne (CBD),1924,1997,9,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
67,103602,103602,HER MAJESTY'S THEATRE,ExhibitionStreet,Melbourne (CBD),1886,2002,3,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
789,110577,110577,Herald And Weekly Times,ToddRoad,Port Melbourne,1990,0,4,Manufacturing,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,40,1
753,110379,110380,Herald And Weekly Times Building,CityRoad,Southbank,1992,1997,26,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
18,111071,111071,Herald Living Apartments,FlindersStreet,Melbourne (CBD),1923,2006,39,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,93,1
47,108591,108591,Hero Apartments,RussellStreet,Melbourne (CBD),1950,2003,15,Residential Apartment,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,24,0
915,108460,108460,Hever,RoyalParade,Parkville,1890,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
12,103956,103956,Highlander Apartments,FlindersLane,Melbourne (CBD),1988,1997,4,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
12,104825,104825,Highlander Mews,HighlanderLane,Melbourne (CBD),1984,0,3,House/Townhouse,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
17,103926,103926,Higson Building,FlindersLane,Melbourne (CBD),1920,1998,5,Office,Low level of accessibility,All entrances have steps,1,0,0
804,623559,110484,Hilton Melbourne South Wharf,ConventionCentrePlace,Southbank,2009,0,22,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
618,109993,109993,Hilton On The Park,WellingtonParade,East Melbourne,1967,0,20,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,10,1
659,614001,100847,Hisense Arena                                     ,OlympicBoulevard,South Yarra/Melbourne Remainder,2000,0,2,Entertainment/Recreation - Indoor,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,1
539,104830,104830,Hobsons Lodge,HobsonsRoad,Kensington,1960,0,3,Office,Low level of accessibility,All entrances have steps,1,0,0
45,103318,103318,Hoddle House,LittleCollinsStreet,Melbourne (CBD),1945,2005,5,Office,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
342,105823,105823,Hold Safe,LothianStreet,North Melbourne,1950,0,1,Storage,Low level of accessibility,All entrances have steps,1,0,1
786,110509,110509,Holden Engine Company,SalmonStreet,Port Melbourne,1980,0,3,Manufacturing,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
11,108971,108971,Holiday Inn on Flinders,FlindersLane,Melbourne (CBD),1990,1997,9,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1
68,108988,108988,Holmes Colleges,SpringStreet,Melbourne (CBD),1989,0,5,Educational/Research,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
524,104422,104422,Holy Rosary Catholic Church,GowerStreet,Kensington,1970,0,1,"Performances, Conferences, Ceremonies",High level of accessibility,Main Entrance has ramp,3,0,0
523,104393,104393,Holy Rosary Catholic Primary School,GowerStreet,Kensington,1960,2008,2,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,15,1
617,102008,102008,Holy Trinity Anglican Church,ClarendonStreet,East Melbourne,1905,0,1,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
617,109548,109548,Holy Trinity Parish Hall,TrinityPlace,East Melbourne,1920,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
13,104001,104001,Holyman House,FlindersStreet,Melbourne (CBD),1958,1995,3,Office,Low level of accessibility,All entrances have steps,1,0,0
324,100061,100061,Homebush Terrace,AbbotsfordStreet,North Melbourne,2000,0,3,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
107,109680,109680,Horticultural Hall,VictoriaStreet,Melbourne (CBD),1873,2001,2,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
14,103165,103165,Hosies House,ElizabethStreet,Melbourne (CBD),1956,1987,11,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
67,105679,105679,Hotel Grand Chancellor,LonsdaleStreet,Melbourne (CBD),1972,1996,17,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
61,105857,105857,Hotel Ibis,LittleBourkeStreet,Melbourne (CBD),1998,0,11,Commercial Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
